conv_layers,filters,kernel_size,dropout_rate,dense_units,pool_size,accuracy,precision,recall,f1
1,64,3,0.2,128,2,0.8719211822660099,0.8926553672316384,0.8272251308900523,0.8586956521739131
1,64,3,0.2,128,3,0.8891625615763546,0.8967391304347826,0.8638743455497382,0.88
1,64,3,0.3,32,2,0.8645320197044335,0.8820224719101124,0.8219895287958116,0.8509485094850948
1,64,3,0.3,32,3,0.8571428571428571,0.8633879781420765,0.8272251308900523,0.8449197860962567
1,64,3,0.3,64,2,0.8817733990147784,0.8666666666666667,0.8848167539267016,0.8756476683937824
1,64,3,0.3,64,3,0.874384236453202,0.8932584269662921,0.8324607329842932,0.8617886178861789
1,64,3,0.3,128,2,0.8793103448275862,0.898876404494382,0.837696335078534,0.8672086720867209
1,64,3,0.3,128,3,0.8768472906403941,0.8615384615384616,0.8795811518324608,0.8704663212435233
1,64,5,0.1,32,2,0.8793103448275862,0.855,0.8952879581151832,0.8746803069053708
1,64,5,0.1,32,3,0.8472906403940886,0.8412698412698413,0.8324607329842932,0.8368421052631579
1,64,5,0.1,64,2,0.8571428571428571,0.8594594594594595,0.8324607329842932,0.8457446808510638
1,64,5,0.1,64,3,0.8423645320197044,0.8628571428571429,0.7905759162303665,0.825136612021858
1,64,5,0.1,128,2,0.8423645320197044,0.8223350253807107,0.8481675392670157,0.8350515463917526
1,64,5,0.1,128,3,0.8620689655172413,0.8571428571428571,0.8481675392670157,0.8526315789473684
1,64,5,0.2,32,2,0.8866995073891626,0.8835978835978836,0.8743455497382199,0.8789473684210526
1,64,5,0.2,32,3,0.8793103448275862,0.8858695652173914,0.8534031413612565,0.8693333333333333
1,64,5,0.2,64,2,0.8694581280788177,0.859375,0.8638743455497382,0.8616187989556136
1,64,5,0.2,64,3,0.8866995073891626,0.864321608040201,0.900523560209424,0.882051282051282
1,64,5,0.2,128,2,0.854679802955665,0.8548387096774194,0.8324607329842932,0.843501326259947
1,64,5,0.2,128,3,0.8571428571428571,0.8556149732620321,0.837696335078534,0.8465608465608465
1,64,5,0.3,32,2,0.8768472906403941,0.8691099476439791,0.8691099476439791,0.8691099476439791
1,64,5,0.3,32,3,0.8916256157635468,0.8656716417910447,0.9109947643979057,0.8877551020408163
1,64,5,0.3,64,2,0.874384236453202,0.8804347826086957,0.8481675392670157,0.864
1,64,5,0.3,64,3,0.8768472906403941,0.8770053475935828,0.8586387434554974,0.8677248677248677
1,64,5,0.3,128,2,0.8768472906403941,0.873015873015873,0.8638743455497382,0.868421052631579
1,64,5,0.3,128,3,0.8793103448275862,0.9034090909090909,0.8324607329842932,0.8664850136239782
1,64,7,0.1,32,2,0.8768472906403941,0.8852459016393442,0.8481675392670157,0.8663101604278075
1,64,7,0.1,32,3,0.8940886699507389,0.8978494623655914,0.8743455497382199,0.8859416445623343
1,64,7,0.1,64,2,0.8645320197044335,0.8655913978494624,0.8429319371727748,0.8541114058355438
1,64,7,0.1,64,3,0.8645320197044335,0.8953488372093024,0.806282722513089,0.8484848484848485
1,64,7,0.1,128,2,0.854679802955665,0.8666666666666667,0.8167539267015707,0.8409703504043127
1,64,7,0.1,128,3,0.8817733990147784,0.8522167487684729,0.9057591623036649,0.8781725888324873
1,64,7,0.2,32,2,0.8694581280788177,0.8791208791208791,0.837696335078534,0.8579088471849866
1,64,7,0.2,32,3,0.8596059113300493,0.8602150537634409,0.837696335078534,0.8488063660477454
1,64,7,0.2,64,2,0.8719211822660099,0.8638743455497382,0.8638743455497382,0.8638743455497382
1,64,7,0.2,64,3,0.8793103448275862,0.8776595744680851,0.8638743455497382,0.8707124010554089
1,64,7,0.2,128,2,0.8719211822660099,0.8716577540106952,0.8534031413612565,0.8624338624338624
1,64,7,0.2,128,3,0.8940886699507389,0.8814432989690721,0.8952879581151832,0.8883116883116883
1,64,7,0.3,32,2,0.8694581280788177,0.8415841584158416,0.8900523560209425,0.8651399491094147
1,64,7,0.3,32,3,0.8719211822660099,0.888268156424581,0.8324607329842932,0.8594594594594595
1,64,7,0.3,64,2,0.8793103448275862,0.8585858585858586,0.8900523560209425,0.8740359897172236
1,64,7,0.3,64,3,0.8866995073891626,0.8795811518324608,0.8795811518324608,0.8795811518324608
1,64,7,0.3,128,2,0.8842364532019704,0.8673469387755102,0.8900523560209425,0.8785529715762274
1,64,7,0.3,128,3,0.8891625615763546,0.8762886597938144,0.8900523560209425,0.8831168831168831
1,128,3,0.1,32,2,0.8817733990147784,0.8743455497382199,0.8743455497382199,0.8743455497382199
1,128,3,0.1,32,3,0.8620689655172413,0.8729281767955801,0.8272251308900523,0.8494623655913979
1,128,3,0.1,64,2,0.8719211822660099,0.8716577540106952,0.8534031413612565,0.8624338624338624
1,128,3,0.1,64,3,0.8916256157635468,0.8730964467005076,0.900523560209424,0.8865979381443299
1,128,3,0.1,128,2,0.8423645320197044,0.8359788359788359,0.8272251308900523,0.8315789473684211
1,128,3,0.1,128,3,0.8793103448275862,0.855,0.8952879581151832,0.8746803069053708
1,128,3,0.2,32,2,0.8596059113300493,0.8563829787234043,0.8429319371727748,0.8496042216358839
1,128,3,0.2,32,3,0.8793103448275862,0.8817204301075269,0.8586387434554974,0.870026525198939
1,128,3,0.2,64,2,0.8669950738916257,0.8624338624338624,0.8534031413612565,0.8578947368421053
1,128,3,0.2,64,3,0.8842364532019704,0.86,0.900523560209424,0.8797953964194374
1,128,3,0.2,128,2,0.8669950738916257,0.8624338624338624,0.8534031413612565,0.8578947368421053
1,128,3,0.2,128,3,0.8571428571428571,0.844559585492228,0.8534031413612565,0.8489583333333334
1,128,3,0.3,32,2,0.8596059113300493,0.8641304347826086,0.8324607329842932,0.848
1,128,3,0.3,32,3,0.8866995073891626,0.8756476683937824,0.8848167539267016,0.8802083333333334
1,128,3,0.3,64,2,0.8866995073891626,0.8835978835978836,0.8743455497382199,0.8789473684210526
1,128,3,0.3,64,3,0.8842364532019704,0.8636363636363636,0.8952879581151832,0.8791773778920309
1,128,3,0.3,128,2,0.8694581280788177,0.859375,0.8638743455497382,0.8616187989556136
1,128,3,0.3,128,3,0.8891625615763546,0.865,0.9057591623036649,0.8849104859335039
1,128,5,0.1,32,2,0.874384236453202,0.8571428571428571,0.8795811518324608,0.8682170542635659
1,128,5,0.1,32,3,0.8645320197044335,0.84,0.8795811518324608,0.8593350383631714
1,128,5,0.1,64,2,0.8645320197044335,0.8578947368421053,0.8534031413612565,0.8556430446194225
1,128,5,0.1,64,3,0.8645320197044335,0.8469387755102041,0.8691099476439791,0.8578811369509044
1,128,5,0.1,128,2,0.8472906403940886,0.8341968911917098,0.8429319371727748,0.8385416666666666
1,128,5,0.1,128,3,0.854679802955665,0.8235294117647058,0.8795811518324608,0.850632911392405
1,128,5,0.2,32,2,0.8891625615763546,0.8686868686868687,0.900523560209424,0.884318766066838
1,128,5,0.2,32,3,0.8522167487684729,0.8226600985221675,0.8743455497382199,0.8477157360406091
1,128,5,0.2,64,2,0.8497536945812808,0.8735632183908046,0.7958115183246073,0.8328767123287671
1,128,5,0.2,64,3,0.8916256157635468,0.9152542372881356,0.8481675392670157,0.8804347826086957
1,128,5,0.2,128,2,0.8596059113300493,0.8602150537634409,0.837696335078534,0.8488063660477454
1,128,5,0.2,128,3,0.8768472906403941,0.8895027624309392,0.8429319371727748,0.8655913978494624
1,128,5,0.3,32,2,0.8719211822660099,0.8677248677248677,0.8586387434554974,0.8631578947368421
1,128,5,0.3,32,3,0.896551724137931,0.8860103626943006,0.8952879581151832,0.890625
1,128,5,0.3,64,2,0.8768472906403941,0.8615384615384616,0.8795811518324608,0.8704663212435233
1,128,5,0.3,64,3,0.8694581280788177,0.8670212765957447,0.8534031413612565,0.8601583113456465
1,128,5,0.3,128,2,0.8620689655172413,0.8497409326424871,0.8586387434554974,0.8541666666666666
1,128,5,0.3,128,3,0.874384236453202,0.8365384615384616,0.9109947643979057,0.8721804511278195
1,128,7,0.1,32,2,0.874384236453202,0.8398058252427184,0.9057591623036649,0.871536523929471
1,128,7,0.1,32,3,0.8645320197044335,0.8736263736263736,0.8324607329842932,0.8525469168900804
1,128,7,0.1,64,2,0.8349753694581281,0.8263157894736842,0.8219895287958116,0.8241469816272966
1,128,7,0.1,64,3,0.8719211822660099,0.8716577540106952,0.8534031413612565,0.8624338624338624
1,128,7,0.1,128,2,0.8719211822660099,0.8756756756756757,0.8481675392670157,0.8617021276595744
1,128,7,0.1,128,3,0.8694581280788177,0.8709677419354839,0.8481675392670157,0.8594164456233422
1,128,7,0.2,32,2,0.8522167487684729,0.8429319371727748,0.8429319371727748,0.8429319371727748
1,128,7,0.2,32,3,0.8842364532019704,0.8564356435643564,0.9057591623036649,0.8804071246819338
1,128,7,0.2,64,2,0.8866995073891626,0.8795811518324608,0.8795811518324608,0.8795811518324608
1,128,7,0.2,64,3,0.8866995073891626,0.8717948717948718,0.8900523560209425,0.8808290155440415
1,128,7,0.2,128,2,0.8596059113300493,0.8602150537634409,0.837696335078534,0.8488063660477454
1,128,7,0.2,128,3,0.8842364532019704,0.86,0.900523560209424,0.8797953964194374
1,128,7,0.3,32,2,0.8990147783251231,0.875,0.9162303664921466,0.8951406649616368
1,128,7,0.3,32,3,0.8768472906403941,0.8895027624309392,0.8429319371727748,0.8655913978494624
1,128,7,0.3,64,2,0.8522167487684729,0.8579234972677595,0.8219895287958116,0.839572192513369
1,128,7,0.3,64,3,0.8891625615763546,0.8578431372549019,0.9162303664921466,0.8860759493670886
1,128,7,0.3,128,2,0.874384236453202,0.8645833333333334,0.8691099476439791,0.8668407310704961
1,128,7,0.3,128,3,0.8842364532019704,0.9235294117647059,0.8219895287958116,0.8698060941828255
2,32,3,0.1,32,2,0.8423645320197044,0.8097560975609757,0.8691099476439791,0.8383838383838383
2,32,3,0.1,32,3,0.874384236453202,0.8301886792452831,0.9214659685863874,0.8734491315136477
2,32,3,0.1,64,2,0.854679802955665,0.8173076923076923,0.8900523560209425,0.8521303258145363
2,32,3,0.1,64,3,0.8817733990147784,0.8743455497382199,0.8743455497382199,0.8743455497382199
2,32,3,0.1,128,2,0.8399014778325123,0.8247422680412371,0.837696335078534,0.8311688311688312
2,32,3,0.1,128,3,0.8891625615763546,0.8724489795918368,0.8952879581151832,0.8837209302325582
2,32,3,0.2,32,2,0.8201970443349754,0.7864077669902912,0.8481675392670157,0.8161209068010076
2,32,3,0.2,32,3,0.8448275862068966,0.8333333333333334,0.837696335078534,0.835509138381201
2,32,3,0.2,64,2,0.8719211822660099,0.8293838862559242,0.9162303664921466,0.8706467661691543
2,32,3,0.2,64,3,0.8645320197044335,0.8177570093457944,0.9162303664921466,0.8641975308641975
2,32,3,0.2,128,2,0.8669950738916257,0.815668202764977,0.9267015706806283,0.8676470588235294
2,32,3,0.2,128,3,0.8571428571428571,0.7982062780269058,0.9319371727748691,0.8599033816425121
2,32,3,0.3,32,2,0.8004926108374384,0.7272727272727273,0.9214659685863874,0.812933025404157
2,32,3,0.3,32,3,0.8226600985221675,0.7819905213270142,0.8638743455497382,0.8208955223880597
2,32,3,0.3,64,2,0.8201970443349754,0.7341269841269841,0.9685863874345549,0.835214446952596
2,32,3,0.3,64,3,0.8103448275862069,0.7456896551724138,0.9057591623036649,0.817966903073286
2,32,3,0.3,128,2,0.8300492610837439,0.7652173913043478,0.9214659685863874,0.836104513064133
2,32,3,0.3,128,3,0.8374384236453202,0.7880184331797235,0.8952879581151832,0.8382352941176471
2,32,5,0.1,32,2,0.8719211822660099,0.8325358851674641,0.9109947643979057,0.87
2,32,5,0.1,32,3,0.8522167487684729,0.8465608465608465,0.837696335078534,0.8421052631578947
2,32,5,0.1,64,2,0.896551724137931,0.8941798941798942,0.8848167539267016,0.8894736842105263
2,32,5,0.1,64,3,0.8349753694581281,0.8195876288659794,0.8324607329842932,0.825974025974026
2,32,5,0.1,128,2,0.854679802955665,0.8333333333333334,0.8638743455497382,0.8483290488431876
2,32,5,0.1,128,3,0.8866995073891626,0.8918918918918919,0.8638743455497382,0.8776595744680851
2,32,5,0.2,32,2,0.8817733990147784,0.8325581395348837,0.93717277486911,0.8817733990147784
2,32,5,0.2,32,3,0.8891625615763546,0.8762886597938144,0.8900523560209425,0.8831168831168831
2,32,5,0.2,64,2,0.896551724137931,0.8599033816425121,0.9319371727748691,0.8944723618090452
2,32,5,0.2,64,3,0.8669950738916257,0.815668202764977,0.9267015706806283,0.8676470588235294
2,32,5,0.2,128,2,0.8817733990147784,0.8666666666666667,0.8848167539267016,0.8756476683937824
2,32,5,0.2,128,3,0.8669950738916257,0.8127853881278538,0.9319371727748691,0.8682926829268293
2,32,5,0.3,32,2,0.8571428571428571,0.812206572769953,0.9057591623036649,0.8564356435643564
2,32,5,0.3,32,3,0.8669950738916257,0.8477157360406091,0.8743455497382199,0.8608247422680413
2,32,5,0.3,64,2,0.8768472906403941,0.8248847926267281,0.93717277486911,0.8774509803921569
2,32,5,0.3,64,3,0.8275862068965517,0.7449392712550608,0.9633507853403142,0.8401826484018264
2,32,5,0.3,128,2,0.8571428571428571,0.7782426778242678,0.9738219895287958,0.8651162790697674
2,32,5,0.3,128,3,0.8349753694581281,0.75,0.9738219895287958,0.8473804100227791
2,32,7,0.1,32,2,0.896551724137931,0.8743718592964824,0.9109947643979057,0.8923076923076924
2,32,7,0.1,32,3,0.9014778325123153,0.8952879581151832,0.8952879581151832,0.8952879581151832
2,32,7,0.1,64,2,0.8891625615763546,0.8543689320388349,0.9214659685863874,0.8866498740554156
2,32,7,0.1,64,3,0.896551724137931,0.8564593301435407,0.93717277486911,0.895
2,32,7,0.1,128,2,0.8817733990147784,0.8454106280193237,0.9162303664921466,0.8793969849246231
2,32,7,0.1,128,3,0.9039408866995073,0.8584905660377359,0.9528795811518325,0.9032258064516129
2,32,7,0.2,32,2,0.9039408866995073,0.88,0.9214659685863874,0.9002557544757033
2,32,7,0.2,32,3,0.8817733990147784,0.8294930875576036,0.9424083769633508,0.8823529411764706
2,32,7,0.2,64,2,0.8866995073891626,0.8341013824884793,0.9476439790575916,0.8872549019607843
2,32,7,0.2,64,3,0.8620689655172413,0.8260869565217391,0.8952879581151832,0.8592964824120602
2,32,7,0.2,128,2,0.8842364532019704,0.8214285714285714,0.9633507853403142,0.8867469879518072
2,32,7,0.2,128,3,0.8719211822660099,0.8088888888888889,0.9528795811518325,0.875
2,32,7,0.3,32,2,0.9039408866995073,0.8689320388349514,0.93717277486911,0.9017632241813602
2,32,7,0.3,32,3,0.8817733990147784,0.8629441624365483,0.8900523560209425,0.8762886597938144
2,32,7,0.3,64,2,0.8103448275862069,0.72265625,0.9685863874345549,0.8277404921700223
2,32,7,0.3,64,3,0.8817733990147784,0.8235294117647058,0.9528795811518325,0.883495145631068
2,32,7,0.3,128,2,0.874384236453202,0.8240740740740741,0.9319371727748691,0.8746928746928747
2,32,7,0.3,128,3,0.8571428571428571,0.7805907172995781,0.9685863874345549,0.8644859813084113
2,64,3,0.1,32,2,0.8817733990147784,0.8522167487684729,0.9057591623036649,0.8781725888324873
2,64,3,0.1,32,3,0.8990147783251231,0.898936170212766,0.8848167539267016,0.8918205804749341
2,64,3,0.1,64,2,0.874384236453202,0.8535353535353535,0.8848167539267016,0.8688946015424165
2,64,3,0.1,64,3,0.9088669950738916,0.9139784946236559,0.8900523560209425,0.9018567639257294
2,64,3,0.1,128,2,0.896551724137931,0.882051282051282,0.900523560209424,0.8911917098445595
2,64,3,0.1,128,3,0.9039408866995073,0.8584905660377359,0.9528795811518325,0.9032258064516129
2,64,3,0.2,32,2,0.854679802955665,0.8,0.9214659685863874,0.8564476885644768
2,64,3,0.2,32,3,0.8916256157635468,0.8418604651162791,0.9476439790575916,0.8916256157635468
2,64,3,0.2,64,2,0.9064039408866995,0.8963730569948186,0.9057591623036649,0.9010416666666666
2,64,3,0.2,64,3,0.8916256157635468,0.8656716417910447,0.9109947643979057,0.8877551020408163
2,64,3,0.2,128,2,0.8866995073891626,0.8436018957345972,0.9319371727748691,0.8855721393034826
2,64,3,0.2,128,3,0.896551724137931,0.8465116279069768,0.9528795811518325,0.896551724137931
2,64,3,0.3,32,2,0.8645320197044335,0.8035714285714286,0.9424083769633508,0.8674698795180723
2,64,3,0.3,32,3,0.8571428571428571,0.7982062780269058,0.9319371727748691,0.8599033816425121
2,64,3,0.3,64,2,0.8645320197044335,0.7857142857142857,0.9790575916230366,0.8717948717948718
2,64,3,0.3,64,3,0.8497536945812808,0.7754237288135594,0.9581151832460733,0.8571428571428571
2,64,3,0.3,128,2,0.8842364532019704,0.8076923076923077,0.9895287958115183,0.8894117647058823
2,64,3,0.3,128,3,0.9039408866995073,0.8725490196078431,0.9319371727748691,0.9012658227848102
2,64,5,0.1,32,2,0.8817733990147784,0.8522167487684729,0.9057591623036649,0.8781725888324873
2,64,5,0.1,32,3,0.8940886699507389,0.87,0.9109947643979057,0.8900255754475703
2,64,5,0.1,64,2,0.9039408866995073,0.8838383838383839,0.9162303664921466,0.8997429305912596
2,64,5,0.1,64,3,0.9113300492610837,0.9015544041450777,0.9109947643979057,0.90625
2,64,5,0.1,128,2,0.874384236453202,0.8365384615384616,0.9109947643979057,0.8721804511278195
2,64,5,0.1,128,3,0.9187192118226601,0.8761904761904762,0.9633507853403142,0.9177057356608479
2,64,5,0.2,32,2,0.916256157635468,0.8866995073891626,0.9424083769633508,0.9137055837563451
2,64,5,0.2,32,3,0.9113300492610837,0.8672985781990521,0.9581151832460733,0.9104477611940298
2,64,5,0.2,64,2,0.9113300492610837,0.8817733990147784,0.93717277486911,0.9086294416243654
2,64,5,0.2,64,3,0.916256157635468,0.8984771573604061,0.9267015706806283,0.9123711340206185
2,64,5,0.2,128,2,0.8866995073891626,0.8222222222222222,0.9685863874345549,0.8894230769230769
2,64,5,0.2,128,3,0.8916256157635468,0.8387096774193549,0.9528795811518325,0.8921568627450981
2,64,5,0.3,32,2,0.9014778325123153,0.8355555555555556,0.9842931937172775,0.9038461538461539
2,64,5,0.3,32,3,0.874384236453202,0.85,0.8900523560209425,0.8695652173913043
2,64,5,0.3,64,2,0.8497536945812808,0.782608695652174,0.9424083769633508,0.8551068883610451
2,64,5,0.3,64,3,0.8866995073891626,0.8280542986425339,0.9581151832460733,0.8883495145631068
2,64,5,0.3,128,2,0.8694581280788177,0.7899159663865546,0.9842931937172775,0.8764568764568764
2,64,5,0.3,128,3,0.896551724137931,0.8371040723981901,0.9685863874345549,0.8980582524271845
2,64,7,0.1,32,2,0.9064039408866995,0.8805970149253731,0.9267015706806283,0.9030612244897959
2,64,7,0.1,32,3,0.916256157635468,0.9067357512953368,0.9162303664921466,0.9114583333333334
2,64,7,0.1,64,2,0.9211822660098522,0.9119170984455959,0.9214659685863874,0.9166666666666666
2,64,7,0.1,64,3,0.9137931034482759,0.875,0.9528795811518325,0.9122807017543859
2,64,7,0.1,128,2,0.9088669950738916,0.8774509803921569,0.93717277486911,0.9063291139240506
2,64,7,0.1,128,3,0.8768472906403941,0.8542713567839196,0.8900523560209425,0.8717948717948718
2,64,7,0.2,32,2,0.9137931034482759,0.8714285714285714,0.9581151832460733,0.912718204488778
2,64,7,0.2,32,3,0.8990147783251231,0.8787878787878788,0.9109947643979057,0.8946015424164524
2,64,7,0.2,64,2,0.9113300492610837,0.8817733990147784,0.93717277486911,0.9086294416243654
2,64,7,0.2,64,3,0.9039408866995073,0.8725490196078431,0.9319371727748691,0.9012658227848102
2,64,7,0.2,128,2,0.9014778325123153,0.8511627906976744,0.9581151832460733,0.9014778325123153
2,64,7,0.2,128,3,0.9137931034482759,0.875,0.9528795811518325,0.9122807017543859
2,64,7,0.3,32,2,0.9211822660098522,0.8803827751196173,0.9633507853403142,0.92
2,64,7,0.3,32,3,0.8793103448275862,0.8114035087719298,0.9685863874345549,0.883054892601432
2,64,7,0.3,64,2,0.9014778325123153,0.8511627906976744,0.9581151832460733,0.9014778325123153
2,64,7,0.3,64,3,0.8793103448275862,0.8227272727272728,0.9476439790575916,0.8807785888077859
2,64,7,0.3,128,2,0.8990147783251231,0.8289473684210527,0.9895287958115183,0.9021479713603818
2,64,7,0.3,128,3,0.9285714285714286,0.8970588235294118,0.9581151832460733,0.9265822784810127
2,128,3,0.1,32,2,0.9088669950738916,0.885,0.9267015706806283,0.9053708439897699
2,128,3,0.1,32,3,0.9187192118226601,0.8910891089108911,0.9424083769633508,0.916030534351145
2,128,3,0.1,64,2,0.8768472906403941,0.8439024390243902,0.9057591623036649,0.8737373737373737
2,128,3,0.1,64,3,0.9088669950738916,0.8701923076923077,0.9476439790575916,0.9072681704260651
2,128,3,0.1,128,2,0.8916256157635468,0.8450704225352113,0.9424083769633508,0.8910891089108911
2,128,3,0.1,128,3,0.9137931034482759,0.9020618556701031,0.9162303664921466,0.9090909090909091
2,128,3,0.2,32,2,0.9064039408866995,0.8695652173913043,0.9424083769633508,0.9045226130653267
2,128,3,0.2,32,3,0.9236453201970444,0.8921568627450981,0.9528795811518325,0.9215189873417722
2,128,3,0.2,64,2,0.9064039408866995,0.8805970149253731,0.9267015706806283,0.9030612244897959
2,128,3,0.2,64,3,0.9211822660098522,0.8878048780487805,0.9528795811518325,0.9191919191919192
2,128,3,0.2,128,2,0.9137931034482759,0.8786407766990292,0.9476439790575916,0.9118387909319899
2,128,3,0.2,128,3,0.9359605911330049,0.9187817258883249,0.9476439790575916,0.9329896907216495
